Date,Open,High,Low,Close,Adj Close,Volume
2016-04-12,null,null,null,null,null,null
2016-04-13,null,null,null,null,null,null
2016-04-18,null,null,null,null,null,null
2016-04-20,null,null,null,null,null,null
2016-04-21,null,null,null,null,null,null
2016-04-22,null,null,null,null,null,null
2016-04-25,null,null,null,null,null,null
2016-04-26,null,null,null,null,null,null
2016-04-27,null,null,null,null,null,null
2016-04-28,null,null,null,null,null,null
2016-04-29,null,null,null,null,null,null
2016-05-02,null,null,null,null,null,null
2016-05-03,null,null,null,null,null,null
2016-05-04,null,null,null,null,null,null
2016-05-05,null,null,null,null,null,null
2016-05-06,null,null,null,null,null,null
2016-05-09,null,null,null,null,null,null
2016-05-10,null,null,null,null,null,null
2016-05-11,null,null,null,null,null,null
2016-05-12,null,null,null,null,null,null
2016-05-13,null,null,null,null,null,null
2016-05-16,16.150000,16.150000,16.150000,16.150000,16.150000,0
2016-05-17,null,null,null,null,null,null
2016-05-18,16.000000,16.000000,16.000000,16.000000,16.000000,0
2016-05-19,null,null,null,null,null,null
2016-05-20,null,null,null,null,null,null
2016-05-23,null,null,null,null,null,null
2016-05-24,null,null,null,null,null,null
2016-05-25,null,null,null,null,null,null
2016-05-26,null,null,null,null,null,null
2016-05-27,null,null,null,null,null,null
2016-05-30,null,null,null,null,null,null
2016-05-31,null,null,null,null,null,null
2016-06-01,null,null,null,null,null,null
2016-06-02,null,null,null,null,null,null
2016-06-03,null,null,null,null,null,null
2016-06-06,null,null,null,null,null,null
2016-06-07,null,null,null,null,null,null
2016-06-08,null,null,null,null,null,null
2016-06-09,null,null,null,null,null,null
2016-06-10,null,null,null,null,null,null
2016-06-13,null,null,null,null,null,null
2016-06-14,null,null,null,null,null,null
2016-06-15,null,null,null,null,null,null
2016-06-16,null,null,null,null,null,null
2016-06-17,null,null,null,null,null,null
2016-06-20,null,null,null,null,null,null
2016-06-21,null,null,null,null,null,null
2016-06-22,null,null,null,null,null,null
2016-06-23,null,null,null,null,null,null
2016-06-24,null,null,null,null,null,null
2016-06-27,null,null,null,null,null,null
2016-06-28,null,null,null,null,null,null
2016-06-29,null,null,null,null,null,null
2016-06-30,null,null,null,null,null,null
2016-07-01,null,null,null,null,null,null
2016-07-04,null,null,null,null,null,null
2016-07-05,null,null,null,null,null,null
2016-07-07,null,null,null,null,null,null
2016-07-08,null,null,null,null,null,null
2016-07-11,null,null,null,null,null,null
2016-07-12,null,null,null,null,null,null
2016-07-13,null,null,null,null,null,null
2016-07-14,null,null,null,null,null,null
2016-07-15,null,null,null,null,null,null
2016-07-18,null,null,null,null,null,null
2016-07-19,null,null,null,null,null,null
2016-07-20,null,null,null,null,null,null
2016-07-21,null,null,null,null,null,null
2016-07-22,null,null,null,null,null,null
2016-07-25,null,null,null,null,null,null
2016-07-26,null,null,null,null,null,null
2016-07-27,null,null,null,null,null,null
2016-07-28,null,null,null,null,null,null
2016-07-29,null,null,null,null,null,null
2016-08-01,null,null,null,null,null,null
2016-08-02,null,null,null,null,null,null
2016-08-03,null,null,null,null,null,null
2016-08-04,null,null,null,null,null,null
2016-08-05,null,null,null,null,null,null
2016-08-08,null,null,null,null,null,null
2016-08-09,null,null,null,null,null,null
2016-08-10,null,null,null,null,null,null
2016-08-11,null,null,null,null,null,null
2016-08-12,null,null,null,null,null,null
2016-08-16,null,null,null,null,null,null
2016-08-17,null,null,null,null,null,null
2016-08-18,null,null,null,null,null,null
2016-08-19,null,null,null,null,null,null
2016-08-22,null,null,null,null,null,null
2016-08-23,null,null,null,null,null,null
2016-08-24,null,null,null,null,null,null
2016-08-25,null,null,null,null,null,null
2016-08-26,null,null,null,null,null,null
2016-08-29,null,null,null,null,null,null
2016-08-30,null,null,null,null,null,null
2016-08-31,null,null,null,null,null,null
2016-09-01,null,null,null,null,null,null
2016-09-02,null,null,null,null,null,null
2016-09-06,null,null,null,null,null,null
2016-09-07,null,null,null,null,null,null
2016-09-08,null,null,null,null,null,null
2016-09-09,null,null,null,null,null,null
2016-09-12,null,null,null,null,null,null
2016-09-14,null,null,null,null,null,null
2016-09-15,null,null,null,null,null,null
2016-09-16,null,null,null,null,null,null
2016-09-19,null,null,null,null,null,null
2016-09-20,null,null,null,null,null,null
2016-09-21,null,null,null,null,null,null
2016-09-22,null,null,null,null,null,null
2016-09-23,null,null,null,null,null,null
2016-09-26,null,null,null,null,null,null
2016-09-27,null,null,null,null,null,null
2016-09-28,null,null,null,null,null,null
2016-09-29,null,null,null,null,null,null
2016-09-30,null,null,null,null,null,null
2016-10-03,null,null,null,null,null,null
2016-10-04,null,null,null,null,null,null
2016-10-05,null,null,null,null,null,null
2016-10-06,null,null,null,null,null,null
2016-10-07,null,null,null,null,null,null
2016-10-10,null,null,null,null,null,null
2016-10-13,null,null,null,null,null,null
2016-10-14,null,null,null,null,null,null
2016-10-17,null,null,null,null,null,null
2016-10-18,null,null,null,null,null,null
2016-10-19,null,null,null,null,null,null
2016-10-20,null,null,null,null,null,null
2016-10-21,null,null,null,null,null,null
2016-10-24,null,null,null,null,null,null
2016-10-25,null,null,null,null,null,null
2016-10-26,null,null,null,null,null,null
2016-10-27,null,null,null,null,null,null
2016-10-28,null,null,null,null,null,null
2016-11-01,null,null,null,null,null,null
2016-11-02,null,null,null,null,null,null
2016-11-03,null,null,null,null,null,null
2016-11-04,null,null,null,null,null,null
2016-11-07,null,null,null,null,null,null
2016-11-08,null,null,null,null,null,null
2016-11-09,null,null,null,null,null,null
2016-11-10,null,null,null,null,null,null
2016-11-11,null,null,null,null,null,null
2016-11-15,null,null,null,null,null,null
2016-11-16,null,null,null,null,null,null
2016-11-17,null,null,null,null,null,null
2016-11-18,null,null,null,null,null,null
2016-11-21,null,null,null,null,null,null
2016-11-22,null,null,null,null,null,null
2016-11-23,null,null,null,null,null,null
2016-11-24,null,null,null,null,null,null
2016-11-25,null,null,null,null,null,null
2016-11-28,null,null,null,null,null,null
2016-11-29,null,null,null,null,null,null
2016-11-30,null,null,null,null,null,null
2016-12-01,null,null,null,null,null,null
2016-12-02,null,null,null,null,null,null
2016-12-05,null,null,null,null,null,null
2016-12-06,null,null,null,null,null,null
2016-12-07,null,null,null,null,null,null
2016-12-08,null,null,null,null,null,null
2016-12-09,null,null,null,null,null,null
2016-12-12,14927.250000,14928.799805,14716.599609,14759.349609,14759.349609,0
2016-12-13,14791.250000,14795.450195,14652.900391,14712.500000,14712.500000,0
2016-12-14,14745.049805,14760.599609,14610.450195,14622.900391,14622.900391,0
2016-12-15,14516.099609,14756.000000,14510.450195,14679.549805,14679.549805,0
2016-12-16,14724.450195,14731.049805,14585.500000,14620.200195,14620.200195,0
2016-12-19,14633.849609,14637.200195,14526.400391,14544.250000,14544.250000,0
2016-12-20,14554.299805,14573.650391,14308.099609,14338.700195,14338.700195,0
2016-12-21,14398.450195,14416.849609,14320.400391,14342.650391,14342.650391,0
2016-12-22,14315.650391,14320.200195,14111.849609,14136.049805,14136.049805,0
2016-12-23,14144.150391,14182.950195,13998.349609,14077.599609,14077.599609,0
2016-12-26,null,null,null,null,null,null
2016-12-27,13771.700195,13992.049805,13658.150391,13972.299805,13972.299805,0
2016-12-28,14025.750000,14171.849609,14017.049805,14034.700195,14034.700195,0
2016-12-29,14051.349609,14268.700195,14023.599609,14238.599609,14238.599609,0
2016-12-30,14287.250000,14403.599609,14280.650391,14351.450195,14351.450195,0
2017-01-02,null,null,null,null,null,null
2017-01-03,14524.400391,14619.750000,14486.549805,14609.849609,14609.849609,0
2017-01-04,14653.549805,14746.200195,14648.150391,14681.250000,14681.250000,0
2017-01-05,14764.599609,14885.849609,14762.549805,14876.150391,14876.150391,0
2017-01-06,14931.750000,14995.799805,14833.900391,14854.200195,14854.200195,0
2017-01-09,14903.599609,14916.250000,14839.299805,14873.450195,14873.450195,0
2017-01-10,14919.299805,14993.099609,14882.150391,14984.299805,14984.299805,0
2017-01-11,15048.099609,15178.799805,15042.250000,15159.750000,15159.750000,0
2017-01-12,15176.900391,15211.599609,15092.700195,15192.900391,15192.900391,0
2017-01-13,15250.799805,15268.849609,15116.599609,15178.650391,15178.650391,0
2017-01-16,15177.650391,15254.750000,15126.099609,15239.349609,15239.349609,0
2017-01-17,15265.599609,15341.000000,15201.750000,15243.299805,15243.299805,0
2017-01-18,15277.349609,15385.200195,15269.849609,15329.650391,15329.650391,0
2017-01-19,15339.700195,15384.500000,15284.700195,15370.200195,15370.200195,0
2017-01-20,15354.950195,15387.250000,15096.150391,15117.150391,15117.150391,0
2017-01-23,15111.650391,15220.400391,15084.549805,15188.750000,15188.750000,0
2017-01-24,15247.049805,15359.099609,15201.599609,15339.250000,15339.250000,0
2017-01-25,15424.700195,15520.200195,15363.900391,15506.799805,15506.799805,0
2017-01-27,15543.250000,15697.700195,15534.000000,15641.349609,15641.349609,0
2017-01-30,15638.299805,15685.099609,15566.900391,15638.650391,15638.650391,0
2017-01-31,15657.200195,15658.400391,15398.750000,15413.700195,15413.700195,0
2017-02-01,15445.299805,15739.900391,15402.150391,15726.150391,15726.150391,0
2017-02-02,15743.849609,15860.150391,15696.099609,15831.549805,15831.549805,0
2017-02-03,15872.099609,16047.599609,15872.000000,16035.200195,16035.200195,0
2017-02-06,16135.700195,16225.200195,16112.599609,16174.000000,16174.000000,0
2017-02-07,16212.799805,16237.000000,16023.299805,16101.700195,16101.700195,0
2017-02-08,16150.799805,16203.049805,15999.750000,16175.299805,16175.299805,0
2017-02-09,16225.450195,16291.900391,16105.700195,16246.349609,16246.349609,0
2017-02-10,16302.900391,16315.750000,16175.549805,16227.700195,16227.700195,0
2017-02-13,16272.599609,16292.099609,16001.000000,16131.299805,16131.299805,0
2017-02-14,16166.400391,16170.150391,16037.099609,16092.000000,16092.000000,0
2017-02-15,16091.150391,16105.950195,15814.599609,15833.849609,15833.849609,0
2017-02-16,15850.400391,16120.599609,15769.700195,16095.700195,16095.700195,0
2017-02-17,16176.700195,16209.849609,16076.400391,16169.299805,16169.299805,0
2017-02-20,16198.200195,16367.549805,16172.500000,16349.950195,16349.950195,0
2017-02-21,16389.300781,16479.400391,16384.900391,16452.500000,16452.500000,0
2017-02-22,16497.550781,16510.050781,16320.950195,16353.500000,16353.500000,0
2017-02-23,16359.450195,16419.699219,16340.549805,16357.650391,16357.650391,0
2017-02-27,16355.349609,16428.400391,16346.650391,16377.400391,16377.400391,0
2017-02-28,16416.199219,16495.849609,16401.800781,16480.500000,16480.500000,0
2017-03-01,16557.449219,16604.800781,16523.400391,16539.300781,16539.300781,0
2017-03-02,16614.900391,16632.699219,16258.400391,16289.099609,16289.099609,0
2017-03-03,16268.049805,16379.500000,16242.950195,16364.049805,16364.049805,0
2017-03-06,16420.000000,16474.750000,16396.750000,16464.500000,16464.500000,0
2017-03-07,16497.099609,16505.400391,16427.000000,16469.750000,16469.750000,0
2017-03-08,16480.449219,16483.050781,16255.650391,16362.799805,16362.799805,0
2017-03-09,16343.900391,16414.400391,16309.200195,16333.150391,16333.150391,0
2017-03-10,16384.000000,16435.000000,16258.650391,16291.200195,16291.200195,0
2017-03-14,16581.150391,16590.650391,16433.050781,16526.900391,16526.900391,0
2017-03-15,16563.650391,16708.150391,16543.099609,16663.800781,16663.800781,0
2017-03-16,16746.250000,16903.250000,16741.199219,16893.300781,16893.300781,0
2017-03-17,16947.400391,16962.000000,16800.449219,16901.699219,16901.699219,0
2017-03-20,16959.449219,16975.400391,16900.550781,16962.250000,16962.250000,0
2017-03-21,17009.650391,17009.650391,16824.349609,16926.050781,16926.050781,0
2017-03-22,16823.800781,16826.199219,16688.500000,16721.800781,16721.800781,0
2017-03-23,16786.949219,16906.650391,16785.099609,16893.050781,16893.050781,0
2017-03-24,16928.349609,17016.949219,16920.400391,16936.099609,16936.099609,0
2017-03-27,16944.400391,16969.699219,16868.000000,16928.150391,16928.150391,0
2017-03-28,16989.500000,17056.300781,16975.000000,17034.300781,17034.300781,0
2017-03-29,17066.199219,17086.050781,16996.699219,17054.400391,17054.400391,0
2017-03-30,17069.050781,17148.599609,17062.650391,17110.300781,17110.300781,0
2017-03-31,17147.400391,17221.650391,17131.650391,17197.150391,17197.150391,0
2017-04-03,17256.250000,17341.449219,17242.000000,17332.900391,17332.900391,0
2017-04-05,17378.300781,17478.949219,17352.099609,17467.099609,17467.099609,0
2017-04-06,17447.800781,17489.550781,17377.800781,17469.300781,17469.300781,0
2017-04-07,17424.449219,17576.599609,17358.099609,17398.150391,17398.150391,0
2017-04-10,17452.199219,17518.650391,17367.449219,17472.099609,17472.099609,0
2017-04-11,17495.849609,17709.699219,17495.849609,17700.099609,17700.099609,0
2017-04-12,17728.400391,17751.599609,17433.800781,17595.400391,17595.400391,0
2017-04-13,17597.500000,17646.500000,17530.199219,17550.300781,17550.300781,0
2017-04-17,17560.199219,17642.099609,17486.050781,17629.900391,17629.900391,0
2017-04-18,17685.000000,17845.699219,17492.000000,17510.650391,17510.650391,0
2017-04-19,17505.650391,17658.199219,17455.550781,17636.099609,17636.099609,0
2017-04-20,17702.300781,17816.099609,17690.300781,17796.099609,17796.099609,0
2017-04-21,17876.099609,17908.750000,17717.849609,17800.349609,17800.349609,0
2017-04-24,17855.400391,17931.300781,17847.699219,17910.250000,17910.250000,0
2017-04-25,18000.500000,18074.300781,17977.449219,18062.199219,18062.199219,0
2017-04-26,18128.699219,18167.099609,17836.300781,18022.599609,18022.599609,0
2017-04-27,18068.449219,18091.699219,17989.300781,18006.550781,18006.550781,0
2017-04-28,18029.449219,18110.250000,18001.099609,18086.449219,18086.449219,0
2017-05-02,18143.349609,18214.800781,18040.949219,18187.800781,18187.800781,0
2017-05-03,18243.050781,18271.250000,18100.500000,18126.199219,18126.199219,0
2017-05-04,18171.050781,18241.699219,18146.199219,18228.250000,18228.250000,0
2017-05-05,18242.949219,18250.750000,17948.900391,18048.599609,18048.599609,0
2017-05-08,18109.750000,18194.650391,18074.699219,18162.849609,18162.849609,0
2017-05-09,18205.800781,18279.300781,18170.750000,18255.500000,18255.500000,0
2017-05-10,18321.000000,18408.349609,18317.300781,18357.000000,18357.000000,0
2017-05-11,18419.150391,18461.949219,18323.449219,18361.400391,18361.400391,0
2017-05-12,18391.650391,18401.550781,18161.750000,18240.400391,18240.400391,0
2017-05-15,18309.750000,18413.849609,18279.150391,18405.949219,18405.949219,0
2017-05-16,18448.550781,18511.550781,18385.949219,18498.300781,18498.300781,0
2017-05-17,18470.449219,18494.900391,18409.449219,18449.599609,18449.599609,0
2017-05-18,18312.750000,18371.300781,18006.949219,18030.250000,18030.250000,0
2017-05-19,18128.449219,18248.300781,17800.900391,17921.349609,17921.349609,0
2017-05-22,18032.300781,18080.400391,17693.500000,17720.599609,17720.599609,0
2017-05-23,17725.750000,17729.300781,17234.199219,17424.849609,17424.849609,0
2017-05-24,17467.699219,17492.050781,17064.099609,17120.550781,17120.550781,0
2017-05-25,17196.199219,17398.699219,17106.750000,17345.349609,17345.349609,0
2017-05-26,17380.550781,17602.400391,17354.900391,17586.449219,17586.449219,0
2017-05-29,17579.050781,17600.849609,17208.650391,17225.949219,17225.949219,0
2017-05-30,17168.750000,17426.250000,17039.300781,17411.500000,17411.500000,0
2017-05-31,17456.099609,17535.500000,17432.300781,17509.900391,17509.900391,0
2017-06-01,17537.599609,17627.599609,17518.500000,17618.050781,17618.050781,0
2017-06-02,17707.699219,17788.150391,17669.050781,17769.650391,17769.650391,0
2017-06-05,17818.750000,17891.300781,17772.349609,17828.000000,17828.000000,0
2017-06-06,17878.449219,17891.849609,17636.849609,17733.650391,17733.650391,0
2017-06-07,17782.900391,17870.250000,17758.750000,17855.750000,17855.750000,0
2017-06-08,17904.949219,17949.599609,17816.150391,17904.449219,17904.449219,0
2017-06-09,17923.699219,18000.050781,17838.650391,17993.900391,17993.900391,0
2017-06-12,17964.750000,17996.000000,17831.449219,17878.900391,17878.900391,0
2017-06-13,17921.650391,17996.699219,17847.250000,17881.500000,17881.500000,0
2017-06-14,17892.949219,17958.599609,17764.599609,17931.599609,17931.599609,0
2017-06-15,17929.849609,18024.250000,17919.550781,17983.599609,17983.599609,0
2017-06-16,18018.000000,18097.949219,17960.250000,18002.550781,18002.550781,0
2017-06-19,18073.000000,18097.849609,17980.400391,17996.400391,17996.400391,0
2017-06-20,18033.900391,18090.949219,17991.449219,18016.050781,18016.050781,0
2017-06-21,18024.150391,18079.000000,17995.550781,18045.849609,18045.849609,0
2017-06-22,18096.650391,18153.550781,17870.199219,17907.900391,17907.900391,0
2017-06-23,17943.199219,17947.800781,17556.400391,17686.300781,17686.300781,0
2017-06-27,17712.250000,17721.699219,17358.050781,17455.599609,17455.599609,0
2017-06-28,17407.300781,17560.750000,17330.500000,17522.949219,17522.949219,0
2017-06-29,17597.300781,17692.449219,17552.900391,17601.300781,17601.300781,0
2017-06-30,17555.599609,17769.050781,17474.099609,17729.750000,17729.750000,0
2017-07-03,17792.449219,17913.800781,17730.650391,17903.949219,17903.949219,0
2017-07-04,17952.449219,18030.800781,17832.099609,17866.900391,17866.900391,0
2017-07-05,17894.300781,18065.650391,17889.500000,18043.750000,18043.750000,0
2017-07-06,18110.400391,18174.400391,18057.650391,18081.050781,18081.050781,0
2017-07-07,18070.250000,18142.000000,18041.349609,18104.199219,18104.199219,0
2017-07-10,18200.800781,18273.500000,18079.400391,18258.449219,18258.449219,0
2017-07-11,18308.900391,18334.000000,18083.650391,18098.699219,18098.699219,0
2017-07-12,18154.750000,18234.750000,18118.599609,18223.099609,18223.099609,0
2017-07-13,18298.650391,18332.750000,18224.550781,18277.150391,18277.150391,0
2017-07-14,18314.599609,18328.099609,18174.449219,18278.849609,18278.849609,0
2017-07-17,18339.949219,18346.900391,18228.250000,18311.099609,18311.099609,0
2017-07-18,18274.500000,18372.400391,18183.900391,18216.599609,18216.599609,0
2017-07-19,18274.250000,18353.550781,18249.800781,18344.199219,18344.199219,0
2017-07-20,18363.449219,18383.199219,18274.550781,18291.400391,18291.400391,0
2017-07-21,18338.599609,18346.699219,18098.349609,18262.199219,18262.199219,0
2017-07-24,18293.550781,18362.449219,18260.400391,18303.800781,18303.800781,0
2017-07-25,18338.300781,18390.650391,18264.099609,18377.349609,18377.349609,0
2017-07-26,18396.000000,18484.699219,18383.199219,18429.250000,18429.250000,0
2017-07-27,18500.699219,18545.349609,18341.050781,18376.750000,18376.750000,0
2017-07-28,18337.050781,18483.750000,18314.900391,18468.900391,18468.900391,0
2017-07-31,18524.099609,18536.300781,18448.699219,18514.599609,18514.599609,0
2017-08-01,18563.400391,18587.150391,18468.349609,18513.449219,18513.449219,0
2017-08-02,18558.500000,18560.849609,18451.199219,18517.949219,18517.949219,0
2017-08-03,18523.250000,18523.849609,18266.449219,18317.550781,18317.550781,0
2017-08-04,18261.099609,18393.300781,18206.150391,18365.250000,18365.250000,0
2017-08-07,18424.250000,18602.349609,18416.900391,18570.449219,18570.449219,0
2017-08-08,18623.000000,18638.300781,18252.849609,18345.699219,18345.699219,0
2017-08-09,18299.550781,18304.050781,17984.699219,18040.000000,18040.000000,0
2017-08-10,17954.449219,17969.650391,17224.099609,17462.849609,17462.849609,0
2017-08-11,17213.699219,17537.650391,17056.150391,17360.750000,17360.750000,0
2017-08-14,17529.949219,17872.150391,17528.400391,17853.650391,17853.650391,0
2017-08-16,17942.800781,18104.550781,17784.400391,18088.699219,18088.699219,0
2017-08-17,18147.300781,18265.449219,18088.349609,18125.800781,18125.800781,0
2017-08-18,18017.599609,18076.500000,17877.400391,18044.500000,18044.500000,0
2017-08-21,18111.949219,18167.250000,17752.099609,17781.550781,17781.550781,0
2017-08-22,17865.949219,17929.050781,17590.699219,17646.449219,17646.449219,0
2017-08-23,17740.949219,17873.449219,17727.349609,17856.650391,17856.650391,0
2017-08-24,17903.900391,18000.099609,17858.199219,17963.949219,17963.949219,0
2017-08-28,18025.750000,18188.900391,18013.000000,18159.650391,18159.650391,0
2017-08-29,18103.300781,18158.699219,17927.699219,17956.300781,17956.300781,0
2017-08-30,18076.250000,18239.300781,18072.650391,18211.400391,18211.400391,0
2017-08-31,18244.199219,18291.849609,18198.400391,18277.449219,18277.449219,0
2017-09-01,18345.650391,18530.000000,18340.349609,18505.250000,18505.250000,0
2017-09-04,null,null,null,null,null,null
2017-09-05,18446.949219,18569.050781,18414.650391,18557.000000,18557.000000,0
2017-09-06,18461.949219,18607.300781,18413.199219,18563.300781,18563.300781,0
2017-09-07,18655.849609,18704.400391,18603.300781,18619.250000,18619.250000,0
2017-09-08,18706.099609,18722.000000,18499.400391,18573.949219,18573.949219,0
2017-09-11,18684.650391,18781.250000,18667.150391,18734.849609,18734.849609,0
2017-09-12,18817.550781,18942.699219,18790.349609,18931.400391,18931.400391,0
2017-09-13,18971.099609,19037.050781,18782.400391,18821.699219,18821.699219,0
2017-09-14,18884.800781,19002.000000,18849.599609,18936.449219,18936.449219,0
2017-09-15,18902.050781,18981.650391,18805.599609,18951.949219,18951.949219,0
2017-09-18,19067.550781,19135.949219,19063.949219,19088.800781,19088.800781,0
2017-09-19,19125.900391,19158.349609,19046.949219,19098.300781,19098.300781,0
2017-09-20,19186.099609,19200.199219,19030.050781,19055.150391,19055.150391,0
2017-09-21,19071.250000,19118.599609,18750.400391,18934.650391,18934.650391,0
2017-09-22,18871.050781,18871.400391,18352.699219,18393.849609,18393.849609,0
2017-09-25,18400.349609,18416.849609,17860.900391,18151.449219,18151.449219,0
2017-09-26,18169.550781,18361.750000,18111.349609,18260.449219,18260.449219,0
2017-09-27,18339.800781,18369.199219,17798.349609,17840.800781,17840.800781,0
2017-09-28,17889.500000,18002.900391,17723.849609,17941.300781,17941.300781,0
2017-09-29,18032.349609,18219.150391,18022.400391,18107.949219,18107.949219,0
2017-10-03,18282.750000,18323.150391,18147.599609,18201.150391,18201.150391,0
2017-10-04,18289.000000,18333.550781,18202.550781,18262.599609,18262.599609,0
2017-10-05,18317.500000,18405.000000,18291.750000,18363.000000,18363.000000,0
2017-10-06,18439.599609,18552.300781,18436.750000,18528.199219,18528.199219,0
2017-10-09,18559.300781,18608.250000,18467.300781,18524.250000,18524.250000,0
2017-10-10,18582.500000,18702.349609,18567.349609,18678.650391,18678.650391,0
2017-10-11,18761.000000,18809.750000,18385.599609,18480.349609,18480.349609,0
2017-10-12,18561.699219,18697.599609,18463.300781,18683.300781,18683.300781,0
2017-10-13,18742.550781,18771.949219,18683.800781,18723.349609,18723.349609,0
2017-10-16,18805.199219,18850.199219,18688.250000,18779.099609,18779.099609,0
2017-10-17,18811.150391,18904.150391,18766.449219,18887.900391,18887.900391,0
2017-10-18,18908.750000,18917.400391,18808.050781,18867.500000,18867.500000,0
2017-10-19,18911.050781,18920.000000,18728.699219,18789.900391,18789.900391,0
2017-10-23,18836.750000,18907.900391,18749.900391,18845.000000,18845.000000,0
2017-10-24,18896.449219,18948.349609,18838.500000,18908.400391,18908.400391,0
2017-10-25,19102.550781,19238.599609,19006.449219,19212.099609,19212.099609,0
2017-10-26,19237.400391,19383.199219,19174.949219,19341.400391,19341.400391,0
2017-10-27,19404.000000,19445.650391,19320.500000,19341.199219,19341.199219,0
2017-10-30,19433.099609,19575.000000,19425.400391,19555.349609,19555.349609,0
2017-10-31,19621.000000,19659.449219,19491.949219,19578.400391,19578.400391,0
2017-11-01,19689.699219,19774.750000,19650.550781,19686.650391,19686.650391,0
2017-11-02,19736.900391,19843.400391,19677.250000,19728.500000,19728.500000,0
2017-11-03,19792.650391,19811.000000,19644.199219,19778.750000,19778.750000,0
2017-11-06,19784.849609,19890.400391,19754.199219,19807.800781,19807.800781,0
2017-11-07,19909.099609,19936.250000,19407.250000,19488.250000,19488.250000,0
2017-11-08,19525.849609,19620.550781,19291.699219,19363.449219,19363.449219,0
2017-11-09,19472.050781,19632.449219,19283.000000,19594.800781,19594.800781,0
2017-11-10,19578.550781,19694.250000,19466.949219,19575.949219,19575.949219,0
2017-11-13,19624.349609,19627.449219,19467.050781,19483.449219,19483.449219,0
2017-11-14,19529.050781,19572.150391,19413.349609,19442.900391,19442.900391,0
2017-11-15,19435.599609,19458.250000,19146.150391,19230.099609,19230.099609,0
2017-11-16,19287.650391,19462.050781,19251.050781,19440.900391,19440.900391,0
2017-11-17,19635.800781,19732.349609,19608.199219,19642.599609,19642.599609,0
2017-11-20,19666.750000,19812.050781,19614.500000,19798.300781,19798.300781,0
2017-11-21,19870.000000,19925.650391,19738.050781,19830.300781,19830.300781,0
2017-11-22,19898.849609,19907.099609,19733.900391,19825.800781,19825.800781,0
2017-11-23,null,null,null,null,null,null
2017-11-24,19931.900391,19998.400391,19897.650391,19984.250000,19984.250000,0
2017-11-27,19948.849609,20096.449219,19899.949219,20085.199219,20085.199219,0
2017-11-28,20111.199219,20178.949219,20036.050781,20098.349609,20098.349609,0
2017-11-29,20118.449219,20166.699219,20005.000000,20035.150391,20035.150391,0
2017-11-30,19979.349609,20001.500000,19855.199219,19895.150391,19895.150391,0
2017-12-01,20007.050781,20094.000000,19648.349609,19691.699219,19691.699219,0
2017-12-04,19800.150391,19824.599609,19566.000000,19750.199219,19750.199219,0
2017-12-05,19735.150391,19780.000000,19555.500000,19755.900391,19755.900391,0
2017-12-06,19713.599609,19775.199219,19537.150391,19551.949219,19551.949219,0
2017-12-07,19580.050781,19852.199219,19578.949219,19831.150391,19831.150391,0
2017-12-08,19932.250000,20035.050781,19930.349609,20014.750000,20014.750000,0
2017-12-11,20102.000000,20144.099609,20053.400391,20120.599609,20120.599609,0
2017-12-12,20127.949219,20134.000000,19925.800781,19947.000000,19947.000000,0
2017-12-13,19927.300781,20004.900391,19698.949219,19754.900391,19754.900391,0
2017-12-14,19843.150391,19870.449219,19589.250000,19760.599609,19760.599609,0
2017-12-15,19936.250000,20007.099609,19920.800781,19962.300781,19962.300781,0
2017-12-18,19851.900391,20237.949219,19460.250000,20129.800781,20129.800781,0
2017-12-19,20219.849609,20437.750000,20209.550781,20421.750000,20421.750000,0
2017-12-20,20455.000000,20621.750000,20411.500000,20550.199219,20550.199219,0
2017-12-21,20627.449219,20781.300781,20583.699219,20771.500000,20771.500000,0
2017-12-22,20839.500000,20893.300781,20750.550781,20834.000000,20834.000000,0
2017-12-26,20880.150391,21023.599609,20849.300781,21004.699219,21004.699219,0
2017-12-27,21048.000000,21106.599609,20881.300781,20979.750000,20979.750000,0
2017-12-28,21027.349609,21079.900391,20934.099609,20991.300781,20991.300781,0
2017-12-29,21066.250000,21154.849609,21043.500000,21133.500000,21133.500000,0
2018-01-01,null,null,null,null,null,null
2018-01-02,21204.199219,21232.750000,20831.550781,20959.699219,20959.699219,0
2018-01-03,21027.500000,21173.199219,21022.500000,21101.300781,21101.300781,0
2018-01-04,21181.099609,21327.900391,21111.849609,21308.349609,21308.349609,0
2018-01-05,21375.300781,21522.599609,21365.400391,21499.849609,21499.849609,0
2018-01-08,21581.050781,21740.000000,21573.250000,21719.050781,21719.050781,0
2018-01-09,21773.050781,21785.599609,21600.949219,21693.400391,21693.400391,0
2018-01-10,21725.949219,21782.599609,21548.250000,21662.250000,21662.250000,0
2018-01-11,21667.800781,21804.000000,21623.449219,21719.199219,21719.199219,0
2018-01-12,21801.300781,21826.000000,21470.949219,21694.550781,21694.550781,0
2018-01-15,21771.900391,21840.849609,21664.900391,21697.349609,21697.349609,0
2018-01-16,21733.199219,21744.099609,21223.449219,21297.250000,21297.250000,0
2018-01-17,21277.849609,21542.949219,20944.949219,21516.449219,21516.449219,0
2018-01-18,21678.449219,21707.300781,20952.449219,21098.000000,21098.000000,0
2018-01-19,21129.349609,21341.349609,21005.949219,21308.800781,21308.800781,0
2018-01-22,21347.000000,21522.750000,21258.650391,21507.500000,21507.500000,0
2018-01-23,21587.750000,21771.150391,21580.800781,21731.800781,21731.800781,0
